"","ntdid","name","city","state","zip","GEOID.msa","GEOID.tract","year","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery","geometry"
"42","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2007,6511653,1477875,83865,1434178,538185,17.6220711858344,0.375256767291089,0.0826495207898824,c(-120.5363431, 46.5926188)
"43","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2008,7487816,1872396,109259,1655533,776186,17.1372243934138,0.468843568808354,0.10365986557362,c(-120.5363431, 46.5926188)
"44","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2009,7132894,1662160,109952,1531016,798079,15.1171420256112,0.521274108173919,0.111887124636929,c(-120.5363431, 46.5926188)
"45","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2010,7420570,1737264,107960,1501368,890844,16.0917376806225,0.593354860367345,0.120050616057796,c(-120.5363431, 46.5926188)
"46","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2011,8837783,1896458,113800,1631938,981876,16.6648330404218,0.6016625631611,0.111099808628476,c(-120.5363431, 46.5926188)
"47","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2012,15666210,1779272,105576,1698754,857965,16.8529968932333,0.505055470068062,0.0547653197550652,c(-120.5363431, 46.5926188)
"48","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2013,16825368,1633046,102108,1419269,1247378,15.9933207975869,0.878887652728271,0.0741367439927614,c(-120.5363431, 46.5926188)
"49","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2014,15857286,NA,NA,1295217,1322795,NA,1.0212921850161,0.0834187514811803,c(-120.5363431, 46.5926188)
"50","0006","Yakima Transit","Yakima","WA",98902,"49420","53077000800",2015,7132894,1562251,94276,1268127,1349072,16.5710361067504,1.063830357685,0.189133891517244,c(-120.5363431, 46.5926188)
"51","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2006,29543481,4091403,326764,9457007,5359118,12.5209723225325,0.566682249468569,0.181397649112506,c(-123.0473566, 44.0350489)
"52","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2007,32636090,4420997,354315,9913458,5442772,12.4775891508968,0.549028603339016,0.166771570981695,c(-123.0473566, 44.0350489)
"53","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2008,38893555,4474850,372722,11587710,6364547,12.0058649610165,0.549249765484293,0.163640145520254,c(-123.0473566, 44.0350489)
"54","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2009,40695431,4867483,381271,11924010,6935139,12.7664653225658,0.58161130357992,0.170415666564632,c(-123.0473566, 44.0350489)
"55","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2010,44903925,5776252,412455,11668439,7391720,14.0045629220157,0.633479765373929,0.164611890831369,c(-123.0473566, 44.0350489)
"56","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2011,45837440,5620310,391803,11561462,7729470,14.34473447115,0.668554720847588,0.168627872760782,c(-123.0473566, 44.0350489)
"57","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2012,88024414,5644240,398451,11820144,7125596,14.165455727304,0.602834957002216,0.0809502236504522,c(-123.0473566, 44.0350489)
"58","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2013,93766913,5870466,405566,11646051,7368680,14.4747488694812,0.632719193828019,0.0785850761664725,c(-123.0473566, 44.0350489)
"59","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2014,94338902,NA,NA,11619980,7661239,NA,0.659316022919144,0.0812097537450669,c(-123.0473566, 44.0350489)
"60","0007","Lane Transit District","Eugene","OR",97403,"21660","41039003600",2015,40695431,8126316,474407,11117127,7953238,17.1294184107739,0.715404078769632,0.195433192487874,c(-123.0473566, 44.0350489)
"61","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2006,300281645,33400272,2520435,101575197,70209334,13.2517886793351,0.691205491828876,0.233811607099728,c(-122.6882145, 45.505603)
"62","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2007,310340114,34433155,2626269,100638004,77597071,13.1110541227879,0.77105137140836,0.250038804200478,c(-122.6882145, 45.505603)
"63","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2008,367151835,34203585,2666143,104168660,82511222,12.8288636430979,0.792092573716509,0.224733241493945,c(-122.6882145, 45.505603)
"64","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2009,395713143,34612966,2698963,108551806,93181389,12.8245426113659,0.858404778636295,0.235477114289328,c(-122.6882145, 45.505603)
"65","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2010,413965807,33173865,2610123,104339822,96141476,12.7096941408508,0.921426490453472,0.232244968966724,c(-122.6882145, 45.505603)
"66","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2011,392787898,31154554,2457093,104644261,NA,12.6794362280956,NA,NA,c(-122.6882145, 45.505603)
"67","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2012,743638122,34612114,2672361,103218538,104560672,12.9518856172501,1.01300283869551,0.140606928163911,c(-122.6882145, 45.505603)
"68","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2013,802307202,34419799,2659678,99316048,115232541,12.9413406434914,1.16026103857858,0.143626457188403,c(-122.6882145, 45.505603)
"69","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2014,803010850,3980999,269934,99493577,118798735,14.7480458186075,1.19403421388699,0.147941631174722,c(-122.6882145, 45.505603)
"70","0008","Tri-County Metropolitan Transportation District of Oregon","Portland","OR",97201,"38900","41051005800",2015,395713143,35557741,2805798,101380984,123219141,12.6729511532904,1.21540683605912,0.3113850100248,c(-122.6882145, 45.505603)
"71","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2006,7280651,1525034,105064,1090750,706326,14.5152859209625,0.647559935823974,0.0970141268960701,c(-116.4034565, 43.5644359)
"72","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2007,8020559,1566682,104866,1099355,776445,14.9398470428928,0.706273223844891,0.096806843513027,c(-116.4034565, 43.5644359)
"73","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2008,10197681,1653708,114950,1292485,963287,14.3863244889082,0.745298398047173,0.0944613780329077,c(-116.4034565, 43.5644359)
"74","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2009,9126988,1643802,113074,1444656,969520,14.537400286538,0.671107862356159,0.106225624488605,c(-116.4034565, 43.5644359)
"75","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2010,9346236,1671814,117737,1418311,962713,14.1995634337549,0.678774260370257,0.103005423787715,c(-116.4034565, 43.5644359)
"76","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2011,9448661,1584637,114274,1669542,972196,13.8669951169995,0.582312993623401,0.10289246275213,c(-116.4034565, 43.5644359)
"77","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2012,16241426,1555691,117463,1543676,946545,13.2440938848829,0.613175951430222,0.0582796732257377,c(-116.4034565, 43.5644359)
"78","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2013,18335069,1657957,116655,1500272,992877,14.2124812481248,0.661797993963761,0.0541518005740802,c(-116.4034565, 43.5644359)
"79","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2014,19116250,NA,NA,1466139,970971,NA,0.662263946324325,0.0507929641012228,c(-116.4034565, 43.5644359)
"80","0011","Valley Regional Transit","Meridian","ID",83642,"14260","16001010313",2015,9126988,1730130,120385,1433680,1020472,14.3716409851726,0.711785056637464,0.111808189076177,c(-116.4034565, 43.5644359)
"81","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2006,22778276,3157728,217961,4128884,4593133,14.4875826409312,1.11243934196262,0.201645330840666,c(-149.9002778, 61.2180556)
"82","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2007,25900383,3297484,236684,4169588,4996229,13.9320106133072,1.19825483956688,0.192901742032155,c(-149.9002778, 61.2180556)
"83","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2008,29726272,3263744,241147,4406654,NA,13.5342508926091,NA,NA,c(-149.9002778, 61.2180556)
"84","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2009,29462864,3201932,239905,4378170,5644026,13.3466663887789,1.2891290196589,0.191564065190675,c(-149.9002778, 61.2180556)
"85","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2010,29733366,3058355,237039,4343325,5658021,12.9023283088437,1.30269344338727,0.190291977033478,c(-149.9002778, 61.2180556)
"86","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2011,32237446,3071276,253022,4347011,6623303,12.1383753191422,1.5236453277896,0.205453713671983,c(-149.9002778, 61.2180556)
"87","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2012,63085134,3050925,247032,4284997,6864069,12.3503230350724,1.60188420201928,0.108806442417955,c(-149.9002778, 61.2180556)
"88","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2013,64437692,2955198,237605,4170898,6146925,12.4374402895562,1.47376536179979,0.0953933142111918,c(-149.9002778, 61.2180556)
"89","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2014,63069312,NA,NA,4035897,7084984,NA,1.75549177791207,0.112336471975467,c(-149.9002778, 61.2180556)
"90","0012","Municipality of Anchorage - Public Transportation Department","Anchorage","AK",99519,"11260","02020001100",2015,29462864,2990683,239418,3808313,6586808,12.4914709838024,1.7295868275533,0.223563058906968,c(-149.9002778, 61.2180556)
"91","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2006,2031279,371773,32339,376447,101551,11.4961192368348,0.269761746009398,0.0499936247064042,c(-122.9381672, 46.1381676)
"92","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2007,2195220,366736,32210,385202,116354,11.385780813412,0.302059698547775,0.053003343628429,c(-122.9381672, 46.1381676)
"93","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2008,3165269,368652,32561,408151,131521,11.3218881483984,0.322236133195803,0.0415512867942661,c(-122.9381672, 46.1381676)
"94","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2009,3358440,376751,33735,494392,75258,11.1679561286498,0.1522233369472,0.0224086182870619,c(-122.9381672, 46.1381676)
"95","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2010,3602524,403057,36707,452003,141335,10.9803852126297,0.312685977747935,0.0392322160796153,c(-122.9381672, 46.1381676)
"96","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2011,4064745,417226,39136,451632,149436,10.6609260016353,0.330880008502498,0.0367639298406173,c(-122.9381672, 46.1381676)
"97","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2012,6296360,408082,38532,443065,146213,10.5907297830375,0.330003498358029,0.0232218297556048,c(-122.9381672, 46.1381676)
"98","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2013,9242834,461654,43760,419123,144230,10.5496800731261,0.344123324179298,0.0156045212972558,c(-122.9381672, 46.1381676)
"99","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2014,8638536,NA,NA,451763,121006,NA,0.26785283434013,0.014007697600612,c(-122.9381672, 46.1381676)
"100","0016","RiverCities Transit","Longview","WA",98632,"31020","53015000400",2015,3358440,534451,46397,484994,148287,11.5190852856866,0.30575017422896,0.0441535355700861,c(-122.9381672, 46.1381676)
"101","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2006,25512368,8076120,388024,4422236,2215366,20.8134548378451,0.500960600022251,0.0868349813706042,c(-119.2934654, 46.239409)
"102","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2007,27116700,8730774,410582,4777674,2809566,21.2643856769172,0.588061470916601,0.103610173804335,c(-119.2934654, 46.239409)
"103","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2008,40993594,10292004,465055,4894190,3523056,22.1307243229295,0.719844550375036,0.085941622976507,c(-119.2934654, 46.239409)
"104","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2009,38005861,10146752,423367,5497105,3968962,23.9667994907492,0.722009494088252,0.10443026142731,c(-119.2934654, 46.239409)
"105","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2010,36565088,9953651,389957,5074973,3936631,25.5249963457509,0.77569496428848,0.107660919618189,c(-119.2934654, 46.239409)
"106","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2011,36259165,9781203,407497,4841742,4247319,24.0031288573904,0.877229517805782,0.117137805021158,c(-119.2934654, 46.239409)
"107","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2012,57765986,9232463,398384,4678656,4107368,23.1747836258484,0.877894848435106,0.0711035729572763,c(-119.2934654, 46.239409)
"108","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2013,70539624,8620630,357406,4117396,3826230,24.1199923896073,0.92928394548399,0.0542422794881923,c(-119.2934654, 46.239409)
"109","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2014,63950826,NA,NA,4148158,4220235,NA,1.01737566408994,0.0659918763207218,c(-119.2934654, 46.239409)
"110","0018","Ben Franklin Transit","Richland","WA",99352,"28420","53005010803",2015,38005861,8741041,365944,3956125,3980658,23.8862804144896,1.00620127018231,0.104738003435838,c(-119.2934654, 46.239409)
"111","0019","Intercity Transit","Olympia","WA",98507,"36500","53067010300",2006,21097365,5259790,286588,3867166,2356589,18.3531410945329,0.609383977827691,0.111700631808759,c(-122.89, 47.04)
"112","0019","Intercity Transit","Olympia","WA",98507,"36500","53067010300",2007,22621206,5674039,298425,4306025,2694152,19.0132830694479,0.625670310785469,0.119098513138513,c(-122.89, 47.04)
"113","0019","Intercity Transit","Olympia","WA",98507,"36500","53067010300",2008,31693075,6431682,332075,5141672,3103933,19.3681608070466,0.603681642858588,0.0979372623199232,c(-122.89, 47.04)
"114","0019","Intercity Transit","Olympia","WA",98507,"36500","53067010300",2009,33845135,6617762,342337,5127304,3941411,19.3311327726772,0.768710222760343,0.116454285084104,c(-122.89, 47.04)
"115","0019","Intercity Transit","Olympia","WA",98507,"36500","53067010300",2010,33708168,6418864,338606,5101082,3942756,18.956734375646,0.772925430330271,0.116967377165084,c(-122.89, 47.04)
"116","0019","Intercity Transit","Olympia","WA",98507,"36500","53067010300",2011,36751983,6693003,349591,5338470,4042793,19.1452382927478,0.757294318409582,0.110002037168988,c(-122.89, 47.04)
"117","0019","Intercity Transit","Olympia","WA",98507,"36500","53067010300",2012,63965348,7042344,357159,5462227,4380984,19.7176719612274,0.80205088510602,0.0684899580316518,c(-122.89, 47.04)
"118","0019","Intercity Transit","Olympia","WA",98507,"36500","53067010300",2013,72274358,7174960,362030,5352145,4919217,19.8186890589178,0.919111309577749,0.068063101992549,c(-122.89, 47.04)
