"","GEOID.msa","name","year","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery"
"226","12700","Barnstable Town, MA",2009,16086006,3760060,224065,800370,827196,16.7811126235691,1.03351699838825,0.0514233303158037
"227","12700","Barnstable Town, MA",2010,13270046,3936371,245208,870590,3652025,16.0531915761313,4.19488507793565,0.275208164312317
"228","12700","Barnstable Town, MA",2011,15270056,4213909,275018,999700,1403464,15.3223025401974,1.40388516554966,0.0919095516087171
"229","12700","Barnstable Town, MA",2012,34771658,5093741,334349,1000011,7834076,15.23480255661,7.83398982611191,0.225300616956488
"230","12700","Barnstable Town, MA",2013,45554478,6843776,340211,1128728,8621609,20.1162690212839,7.63834068083719,0.189259308382372
"231","12700","Barnstable Town, MA",2014,42577286,0,0,1211268,9361046,NA,7.72830290241301,0.219860091599075
"232","12700","Barnstable Town, MA",2015,16086006,6480013,386665,1218578,10530969,16.7587265462351,8.64201470894764,0.654666484645101
"233","12940","Baton Rouge, LA",2006,23405312,4797649,307719,4580520,4612922,15.5910067301662,1.00707386934235,0.197088677988997
"234","12940","Baton Rouge, LA",2007,13359570,3169917,220517,4075163,4525491,14.3749325448832,1.11050551842957,0.33874525901657
"235","12940","Baton Rouge, LA",2008,16046718,2823762,197856,4199080,4890692,14.2718037360505,1.16470560217953,0.304778335358046
"236","12940","Baton Rouge, LA",2009,15588372,2849793,198515,3799779,3226893,14.3555549958441,0.849231757952239,0.207006414781479
"237","12940","Baton Rouge, LA",2010,14973552,2268781,171414,3588642,2144275,13.235680866207,0.597517110929427,0.143204164249071
"238","12940","Baton Rouge, LA",2011,14939354,2068779,166415,3559616,2077358,12.4314454826788,0.583590477175066,0.139052732802235
"239","12940","Baton Rouge, LA",2012,27953436,2265689,167571,3681861,1890173,13.5207703003503,0.513374350634095,0.0676186283503752
"240","12940","Baton Rouge, LA",2013,35073066,2503709,184511,3830438,1960218,13.56942946491,0.511747742686345,0.0558895535394596
"241","12940","Baton Rouge, LA",2014,44735318,0,0,3962486,1926684,NA,0.486231118545277,0.0430685213861674
"242","12940","Baton Rouge, LA",2015,15588372,4046958,310681,4081960,1948405,13.0260878521699,0.477320943860302,0.124990922721115
"243","12980","Battle Creek, MI",2006,3437644,620173,44068,544729,333568,14.0730915857311,0.612355868698013,0.0970338987981303
"244","12980","Battle Creek, MI",2007,3512303,521529,40613,460686,294639,12.8414300839633,0.639565777991951,0.0838876941995039
"245","12980","Battle Creek, MI",2008,3589268,503276,38953,511608,328149,12.9200831771622,0.641407092930525,0.0914250482271037
"246","12980","Battle Creek, MI",2009,3768091,517899,39162,549584,372271,13.2245288800368,0.677368700689976,0.0987956501050532
"247","12980","Battle Creek, MI",2010,3682107,536158,40525,540209,356468,13.2303022825416,0.659870531590551,0.0968108748605079
"248","12980","Battle Creek, MI",2011,3617339,531098,39584,550483,359439,13.4169866612773,0.652952043932329,0.0993655833749615
"249","12980","Battle Creek, MI",2012,3921609,600597,44153,579056,389682,13.6026317577515,0.672960818988146,0.0993678870076033
"250","12980","Battle Creek, MI",2013,8255870,619510,45449,560920,380441,13.6308829677221,0.678244669471582,0.0460812730820616
"251","12980","Battle Creek, MI",2014,4154806,0,0,570892,0,NA,0,0
"252","12980","Battle Creek, MI",2015,3768091,536558,40706,539247,0,13.1813000540461,0,0
"253","13020","Bay City, MI",2006,6845260,1513829,89537,578317,670393,16.9073008923685,1.15921371842778,0.0979353596503274
"254","13020","Bay City, MI",2007,6704735,1506664,85101,610980,669466,17.7044218046791,1.09572490097876,0.0998497330617839
"255","13020","Bay City, MI",2008,8782137,1517681,84905,644491,697402,17.8750485837112,1.08209734503663,0.0794114234382816
"256","13020","Bay City, MI",2009,8424266,1408502,75814,610898,708506,18.5783892157121,1.15977790072975,0.0841029948484533
"257","13020","Bay City, MI",2010,8917693,1544394,83431,585891,776188,18.5110330692428,1.32479932274092,0.0870391030505311
"258","13020","Bay City, MI",2011,9998604,1627951,88189,575978,724854,18.4597965732688,1.25847515009254,0.0724955203746443
"259","13020","Bay City, MI",2012,16011780,1558678,82391,620342,801260,18.9180614387494,1.29164235212189,0.0500419066462317
"260","13020","Bay City, MI",2013,17320356,1475012,77892,619925,844106,18.9366302059262,1.36162600314554,0.0487349105295526
"261","13020","Bay City, MI",2014,16515098,0,0,548766,752229,NA,1.37076458818513,0.045547958601275
"262","13020","Bay City, MI",2015,8424266,1475779,77440,553603,694797,19.0570635330578,1.25504558320674,0.0824756720644861
"263","13140","Beaumont-Port Arthur, TX",2006,5887117,1145351,79550,738926,655940,14.3978755499686,0.887693760944939,0.111419562410599
"264","13140","Beaumont-Port Arthur, TX",2007,5995063,1208010,83645,797262,724240,14.4421065216092,0.908409029904849,0.120806069927872
"265","13140","Beaumont-Port Arthur, TX",2008,7972333,1148538,80453,803433,713359,14.2758877854151,0.887888598053602,0.0894793280712183
"266","13140","Beaumont-Port Arthur, TX",2009,7774503,1217957,85244,800326,688492,14.2878912298813,0.860264442239787,0.0885576865813802
"267","13140","Beaumont-Port Arthur, TX",2010,7977569,1205621,87804,740512,675931,13.7308209193203,0.912788719156476,0.0847289443688923
"268","13140","Beaumont-Port Arthur, TX",2011,7760060,1179628,85588,723733,644693,13.7826330794037,0.890788453752972,0.0830783524869653
"269","13140","Beaumont-Port Arthur, TX",2012,12214092,1174808,84507,736750,646671,13.9019016176175,0.877734645402104,0.0529446642452014
"270","13140","Beaumont-Port Arthur, TX",2013,14883555,1190021,87156,732427,665728,13.653919408876,0.908934269217273,0.0447290986595608
"271","13140","Beaumont-Port Arthur, TX",2014,12936042,0,0,701928,516311,NA,0.735561197159823,0.0399125945942352
"272","13140","Beaumont-Port Arthur, TX",2015,7774503,1173361,85608,695325,540126,13.7062073637978,0.776796462086075,0.0694740229696998
"273","13380","Bellingham, WA",2006,15768180,2376649,174332,3655514,1146818,13.6328901177064,0.313722776058305,0.0727298901965858
"274","13380","Bellingham, WA",2007,18468214,2453539,180885,4089921,1232096,13.5640821516433,0.301251784569922,0.0667144099586457
"275","13380","Bellingham, WA",2008,26942308,2679161,195510,5130053,1418086,13.7034473939952,0.276427163617998,0.0526341692775541
"276","13380","Bellingham, WA",2009,27824691,3237261,208344,5908778,1730272,15.5380572514687,0.292830768053902,0.0621847696349979
"277","13380","Bellingham, WA",2010,27041986,3159131,201888,5116647,1923805,15.6479384609288,0.375989393053693,0.0711414095103814
"278","13380","Bellingham, WA",2011,27023949,2972591,191404,5354464,1971441,15.5304539090092,0.368186432853036,0.0729516252417439
"279","13380","Bellingham, WA",2012,44129840,3123329,197349,6121891,2109216,15.8264242534799,0.344536679924553,0.0477956865467901
"280","13380","Bellingham, WA",2013,52838389,3154206,200019,5922381,2152854,15.76953189447,0.363511567391561,0.040744126396435
"281","13380","Bellingham, WA",2014,47548762,0,0,6190270,2176087,NA,0.351533454921999,0.0457653766043373
"282","13380","Bellingham, WA",2015,27824691,3200993,203401,5200826,1983060,15.7373513404556,0.381297124725957,0.0712697941551265
"283","13460","Bend-Redmond, OR",2012,10193148,1398932,80801,743433,529695,17.3133005779631,0.712498638074985,0.0519657911373405
"284","13460","Bend-Redmond, OR",2013,10418754,1129299,69849,700408,516993,16.1677189365632,0.738131203527087,0.0496213846684546
"285","13460","Bend-Redmond, OR",2014,8118442,0,0,618367,584432,NA,0.945121586371847,0.0719881967500661
"286","13740","Billings, MT",2006,3774972,803002,53767,758191,496731,14.9348485130284,0.655152857261561,0.131585346858202
"287","13740","Billings, MT",2007,4073317,760662,55731,776440,481228,13.6488130483932,0.619787749214363,0.118141553922761
"288","13740","Billings, MT",2008,5221155,777631,55061,720045,489035,14.1230816730535,0.679172829475935,0.0936641413633573
"289","13740","Billings, MT",2009,5579990,718862,54999,735316,535498,13.0704558264696,0.728255607113132,0.0959675554974113
"290","13740","Billings, MT",2010,5505775,746721,55164,689612,588014,13.5363824233196,0.852673677372203,0.1067994968919
"291","13740","Billings, MT",2011,4601837,745688,55395,668273,560278,13.4612871197762,0.838396882711108,0.121750944242484
"292","13740","Billings, MT",2012,9648702,758140,61023,676307,538593,12.4238401914032,0.796373540418774,0.0558202543720389
"293","13740","Billings, MT",2013,10515942,752250,57528,662790,520151,13.0762411347518,0.784790054164969,0.0494630913711772
"294","13740","Billings, MT",2014,10301484,0,0,671907,499183,NA,0.742934662088652,0.0484573873045864
"295","13740","Billings, MT",2015,5579990,700757,50748,597314,466957,13.808563884291,0.78176135165089,0.0836842001508963
"296","13780","Binghamton, NY",2006,10259335,1948435,154503,2961786,2308124,12.6109848999696,0.779301408001793,0.224977934729688
"297","13780","Binghamton, NY",2007,10972719,2012547,155613,3078276,2555524,12.9330261610534,0.830180269735397,0.232897971778918
"298","13780","Binghamton, NY",2008,14099525,2042234,158343,3255163,2643414,12.8975325716956,0.812068089985048,0.187482486112121
"299","13780","Binghamton, NY",2009,13471840,2031337,158761,3110512,3178080,12.7949370437324,1.02172246884114,0.235905414553617
"300","13780","Binghamton, NY",2010,13323549,1941372,150098,3017283,2960972,12.9340297672187,0.981337183154513,0.222235982319726
"301","13780","Binghamton, NY",2011,13398876,1883099,143306,2779193,3075824,13.1404058448355,1.10673278178234,0.229558359969896
"302","13780","Binghamton, NY",2012,24236288,1750211,139878,2471478,2853296,12.5124108151389,1.15448974257509,0.117728259377014
"303","13780","Binghamton, NY",2013,25049683,1631753,138508,2346712,2903226,11.7809296213937,1.23714627103795,0.115898712171328
"304","13780","Binghamton, NY",2014,22054874,0,0,2452455,2870210,NA,1.17034155570642,0.130139487534592
"305","13780","Binghamton, NY",2015,13471840,1682314,139832,2366948,1744311,12.0309657303049,0.736945213836552,0.129478304374161
"306","13820","Birmingham-Hoover, AL",2006,20379870,3903905,304058,3678559,2453174,12.8393431516355,0.666884505590368,0.120372406693468
"307","13820","Birmingham-Hoover, AL",2007,23018545,3938258,302891,3253691,2382523,13.0022285244527,0.732252386597252,0.103504500393053
"308","13820","Birmingham-Hoover, AL",2008,27875343,4518274,312260,3335258,2886344,14.4695894446935,0.865403516009856,0.103544698983614
"309","13820","Birmingham-Hoover, AL",2009,28579836,4545506,315382,3048052,2557659,14.4126995199472,0.839112652933743,0.0894917311631879
"310","13820","Birmingham-Hoover, AL",2010,28071332,4085281,286299,2660443,2216090,14.269281415583,0.832977816100552,0.0789449535205526
"311","13820","Birmingham-Hoover, AL",2011,27954004,4443200,300972,2637853,2312693,14.7628350810042,0.876733085581342,0.0827320837472871
"312","13820","Birmingham-Hoover, AL",2012,53819946,4485476,310490,2950270,2523767,14.4464427195723,0.855435943150966,0.0468927820923492
"313","13820","Birmingham-Hoover, AL",2013,56263739,4665465,310102,3354803,3300556,15.0449368272375,0.983830049037157,0.0586622229283411
"314","13820","Birmingham-Hoover, AL",2014,51810362,0,0,3439829,2997413,NA,0.871384304277916,0.0578535428878107
"315","13820","Birmingham-Hoover, AL",2015,28579836,4674357,299506,3345711,2636468,15.6068893444539,0.788014266623746,0.0922492347401854
"316","13900","Bismarck, ND",2006,2095093,997787,70813,294911,449995,14.090449493737,1.52586712601429,0.214785214785215
"317","13900","Bismarck, ND",2007,2368002,926426,68254,296988,386527,13.5732118264131,1.30149029590421,0.163229169569958
"318","13900","Bismarck, ND",2008,4369893,990165,77000,319400,448073,12.8592857142857,1.40285848465874,0.102536377893006
"319","13900","Bismarck, ND",2009,4383726,953961,65861,301852,472994,14.4844596954191,1.56697321866345,0.107897710760207
"320","13900","Bismarck, ND",2010,4380371,972377,65519,299442,475413,14.8411453166257,1.5876630532791,0.108532587764826
"321","13900","Bismarck, ND",2011,4978152,967300,66523,296545,463911,14.5408355005036,1.5643865180664,0.0931894004040053
"322","13900","Bismarck, ND",2012,6537546,926149,64294,309188,460718,14.4049055899462,1.49009017167549,0.0704726207662631
"323","13900","Bismarck, ND",2013,6852492,929562,64432,296048,451965,14.4270238390862,1.52666121709993,0.0659562973586835
"324","13900","Bismarck, ND",2014,3277845,0,0,303328,441344,NA,1.45500580229982,0.134644560679349
"325","13900","Bismarck, ND",2015,4383726,945137,66579,295657,0,14.195722374923,0,0
"326","13980","Blacksburg-Christiansburg-Radford, VA",2006,3367587,804304,80441,2497580,1910278,9.99868226401959,0.764851576325883,0.567254238717515
"327","13980","Blacksburg-Christiansburg-Radford, VA",2007,3845069,674691,74477,2445799,2085866,9.05905178780026,0.852836230614208,0.542478171393023
"328","13980","Blacksburg-Christiansburg-Radford, VA",2008,4830078,775189,79060,2630231,2258042,9.80507209714141,0.858495698666771,0.467495970044376
"329","13980","Blacksburg-Christiansburg-Radford, VA",2009,5389649,757771,78450,2969144,2270668,9.65928616953474,0.764755094397577,0.421301646916154
"330","13980","Blacksburg-Christiansburg-Radford, VA",2010,5518706,765986,83806,3383077,2292181,9.1399899768513,0.677543254262318,0.415347547051791
"331","13980","Blacksburg-Christiansburg-Radford, VA",2011,5786538,865200,94627,3369354,2529074,9.14326777769558,0.750610947974003,0.437061676601795
"332","13980","Blacksburg-Christiansburg-Radford, VA",2012,11701858,915580,95577,3516869,2902125,9.57950134446572,0.825201336757212,0.248005487675547
"333","13980","Blacksburg-Christiansburg-Radford, VA",2013,12774389,906159,94308,3530227,3191937,9.60850617126861,0.904173301037015,0.249870032922905
"334","13980","Blacksburg-Christiansburg-Radford, VA",2014,12529284,0,0,3685000,3459740,NA,0.938871099050203,0.276132299339691
"335","13980","Blacksburg-Christiansburg-Radford, VA",2015,5389649,938336,96570,3733082,3339531,9.71664077870974,0.894577456375188,0.619619385232693
"336","14010","Bloomington, IL",2006,4850630,1110315,82711,1563820,832419,13.4240306609762,0.532298474248954,0.17161049183302
"337","14010","Bloomington, IL",2007,5164725,1143740,79568,1418687,908888,14.374371606676,0.640654351523627,0.175979940848738
"338","14010","Bloomington, IL",2008,6702599,1214881,93753,1732157,983281,12.9583160005546,0.567662746506235,0.146701451183339
"339","14010","Bloomington, IL",2009,7082470,1478316,102317,1643192,973472,14.4483907855,0.592427421749863,0.137448093673535
"340","14010","Bloomington, IL",2010,7862270,1559465,109597,1261374,975866,14.2290847377209,0.773653175029769,0.124120133243961
"341","14010","Bloomington, IL",2011,9179571,1532171,110056,1849234,1034832,13.9217398415352,0.559600353443642,0.112732065583457
"342","14010","Bloomington, IL",2012,16550912,1591950,111136,2083947,1186308,14.3243413475382,0.569260158727645,0.0716762919167234
"343","14010","Bloomington, IL",2013,20054766,1555991,110399,2067276,1356584,14.0942490421109,0.656218134395214,0.0676439705155373
"344","14010","Bloomington, IL",2014,19642024,0,0,2587345,1371604,NA,0.530120258411615,0.0698300745381433
"345","14010","Bloomington, IL",2015,7082470,1607674,117331,2728811,1433467,13.7020395291952,0.525308275289128,0.202396480323955
"346","14020","Bloomington, IN",2006,4807018,1119034,99392,2401257,1153161,11.2587934642627,0.480232228370391,0.239891134170914
"347","14020","Bloomington, IN",2007,5165797,1113876,101128,2606093,1290373,11.0145162566253,0.495136973239251,0.249791658479805
"348","14020","Bloomington, IN",2008,6381003,1143633,106709,2861499,1577574,10.7173059442034,0.551310344682979,0.247229785035362
"349","14020","Bloomington, IN",2009,6307074,1132076,106072,3056763,1590646,10.6727128742741,0.520369423471823,0.252200307147181
"350","14020","Bloomington, IN",2010,6532539,1102436,103386,3265274,1607938,10.6633006403188,0.492435856837742,0.246142885637575
"351","14020","Bloomington, IN",2011,6923209,1105387,103801,3412909,1649977,10.6490977928922,0.483451800209147,0.238325464390863
"352","14020","Bloomington, IN",2012,13620628,1137475,107895,3430841,1575398,10.5424255062793,0.459187120592298,0.115662655202095
"353","14020","Bloomington, IN",2013,14502608,1138840,107448,3485063,1598471,10.5989874171692,0.458663444534575,0.110219554993143
"354","14020","Bloomington, IN",2014,14425238,0,0,3539581,1610892,NA,0.455108104603341,0.111671779696113
"355","14020","Bloomington, IN",2015,6307074,1134020,110500,3527733,1644675,10.2626244343891,0.466213004215455,0.260766720035313
