ntdid,year,mode,fares
1003,2013,MB,97131014
1003,2013,TB,3355979
1003,2014,CR,190363685
1003,2014,DR,6510248
1003,2014,FB,8281636
1003,2014,HR,197899125
1003,2014,LR,82213588
1003,2014,MB,84052991
1003,2014,RB,6052872
1003,2014,TB,1478973
1003,2015,CR,188964138
1003,2015,DR,6006987
1003,2015,FB,9032124
1003,2015,HR,215473184
1003,2015,LR,78856435
1003,2015,MB,96559750
1003,2015,RB,6084709
1003,2015,TB,1794057
1004,2006,DR,830134
1004,2006,MB,2303063
1004,2007,DR,840277
1004,2007,MB,2295288
1004,2008,DR,826946
1004,2008,MB,2258499
1004,2009,DR,1098822
1004,2009,MB,2383227
1004,2010,DR,1139500
1004,2010,MB,2422013
1004,2011,DR,1111592
1004,2011,MB,2564714
1004,2012,DR,1135569
1004,2012,MB,2715210
1004,2013,DR,1113745
1004,2013,MB,2628197
1004,2014,DR,1147835
1004,2014,MB,2673197
1004,2015,DR,1202451
1004,2015,MB,2663254
1005,2006,DR,99893
1005,2006,MB,770349
1005,2007,DR,136421
1005,2007,MB,860200
1005,2008,DR,108657
1005,2008,MB,938400
1005,2009,DR,114201
1005,2009,MB,980611
1005,2010,DR,109203
1005,2010,MB,996160
1005,2011,DR,112424
1005,2011,MB,1023548
1005,2012,DR,117641
1005,2012,MB,1114914
1005,2013,DR,117853
1005,2013,MB,1152693
1005,2014,DR,118847
1005,2014,MB,1204984
1005,2015,DR,119689
1005,2015,MB,1273456
1006,2006,DR,230976
1006,2006,MB,1500633
1006,2007,DR,341719
1006,2007,MB,1366874
1006,2008,DR,525475
1006,2008,MB,1226109
1006,2009,DR,572396
1006,2009,MB,1335589
1006,2010,DR,162083
1006,2010,MB,1438497
1006,2011,DR,197667
1006,2011,MB,1779040
1006,2012,DR,74724
1006,2012,MB,2065446
1006,2013,DR,140451
1006,2013,MB,1982337
1006,2014,DR,120748
1006,2014,MB,2133654
1006,2015,DR,125869
1006,2015,MB,2183391
1007,2006,DR,298148
1007,2006,MB,580058
1007,2007,DR,226289
1007,2007,MB,666889
1007,2008,DR,310339
1007,2008,MB,667578
1007,2009,DR,284758
1007,2009,MB,756253
1007,2010,DR,450436
1007,2010,DT,21727
1007,2010,MB,724891
1007,2011,DR,185740
1007,2011,DT,13453
1007,2011,MB,713150
1007,2012,DR,136853
1007,2012,DT,9910
1007,2012,MB,775523
1007,2013,DR,128460
1007,2013,MB,792765
1007,2014,DR,127281
1007,2014,MB,769130
1007,2015,DR,143265
1007,2015,MB,806200
1008,2006,DR,538550
1008,2006,MB,4805888
1008,2007,DR,480803
1008,2007,MB,4893142
1008,2008,DR,491739
1008,2008,MB,4982049
1008,2009,DR,649734
1008,2009,MB,5859449
1008,2010,DR,654084
1008,2010,MB,5815840
1008,2011,DR,661034
1008,2011,MB,6077931
1008,2012,DR,670666
1008,2012,MB,6684087
1008,2013,DR,668227
1008,2013,MB,6738204
1008,2014,DR,678258
1008,2014,MB,6807031
1008,2015,DR,722680
1008,2015,MB,7057617
1013,2006,DR,123560
1013,2006,MB,1020184
1013,2007,DR,114203
1013,2007,MB,1146458
1013,2008,DR,133130
1013,2008,MB,1167515
1013,2009,DR,139422
1013,2009,MB,1277418
1013,2010,DR,133477
1013,2010,MB,1225272
1013,2011,CB,191525
1013,2011,DR,138734
1013,2011,MB,1118355
1013,2012,CB,180158
1013,2012,DR,157628
1013,2012,MB,1267752
1013,2013,CB,212457
1013,2013,DR,154329
1013,2013,MB,1329779
1013,2014,CB,301605
1013,2014,DR,212402
1013,2014,MB,1167804
1013,2015,CB,402967
1013,2015,DR,134202
1013,2015,MB,1255617
1014,2006,DR,347457
1014,2006,MB,2332806
1014,2007,DR,357731
1014,2007,MB,2229221
1014,2008,DR,312337
1014,2008,MB,2243355
1014,2009,DR,271347
1014,2009,MB,2557493
1014,2010,DR,314540
1014,2010,DT,142300
1014,2010,MB,2759796
1014,2011,DR,251546
1014,2011,DT,124883
1014,2011,MB,2837444
1014,2012,DR,219680
1014,2012,DT,103991
1014,2012,MB,3228296
1014,2013,DR,210800
1014,2013,DT,103259
1014,2013,MB,3353939
1014,2014,DR,205311
1014,2014,DT,103274
1014,2014,MB,3286353
1014,2015,DR,183394
1014,2015,DT,101155
1014,2015,MB,3372971
1015,2008,DR,19935
1015,2008,MB,115625
1015,2009,DR,24908
1015,2009,MB,118971
1015,2010,DR,23631
1015,2010,MB,126534
1015,2011,DR,27599
1015,2011,MB,139809
1015,2012,DR,29418
1015,2012,MB,182335
1015,2013,DR,31872
1015,2013,MB,196603
1015,2014,DR,31008
1015,2014,MB,212921
1015,2015,DR,26817
1015,2015,MB,213447
1016,2006,MB,1316819
1016,2007,MB,1334131
1016,2008,MB,1418225
1016,2009,MB,1452551
1016,2010,MB,1523929
1016,2011,MB,1744713
1016,2012,MB,1779927
1016,2013,MB,1809031
1016,2014,MB,1876643
1016,2015,MB,1738823
1017,2006,DR,302858
1017,2006,MB,510250
1017,2007,DR,355778
1017,2007,MB,534774
1017,2008,DR,471688
1017,2008,MB,575966
1017,2009,DR,366805
1017,2009,MB,613226
1017,2010,DR,401414
1017,2010,MB,282567
1017,2011,DR,389676
1017,2012,DR,388619
1017,2013,DR,395032
1017,2014,DR,421872
1017,2015,DR,465122
1040,2006,DR,9458
1040,2006,MB,823489
1040,2007,DR,10223
1040,2007,MB,1097194
1040,2008,DR,11476
1040,2008,MB,1201255
1040,2009,DR,11637
1040,2009,MB,1193042
1040,2010,DR,10813
1040,2010,MB,1000035
1040,2011,DR,9342
1040,2011,MB,1182303
1040,2012,DR,12708
1040,2012,MB,1254186
1040,2013,DR,11367
1040,2013,MB,1227066
1040,2014,DR,12928
1040,2014,MB,1250664
1040,2015,DR,15197
1040,2015,MB,1214275
1042,2007,DR,344217
1042,2008,DR,343788
1042,2009,DR,383947
1042,2010,DR,460127
1042,2011,DR,64510
1042,2012,DR,60193
1042,2013,DR,62114
1042,2014,DR,65307
1042,2015,DR,72112
1045,2011,CB,NA
1045,2011,MB,NA
1045,2012,CB,134305
1045,2012,MB,138961
1045,2013,CB,542618
1045,2013,MB,145911
1045,2014,CB,581094
1045,2014,MB,162184
1045,2015,CB,166664
1045,2015,MB,142664
1047,2006,MB,472929
1047,2008,MB,540581
1047,2009,MB,478536
1047,2010,MB,484065
1048,2006,MB,11847812
1048,2007,MB,12039635
1048,2008,MB,12375554
1048,2009,MB,12649838
1048,2010,MB,12412172
1048,2011,MB,12602353
1048,2012,MB,13622900
1048,2013,MB,13196107
1048,2014,MB,13716332
1048,2015,MB,14916859
1048,2015,RB,266413
1049,2006,DR,125812
1049,2006,MB,0
1049,2007,DR,158671
1049,2007,MB,0
1049,2008,DR,218016
1049,2008,MB,373
1049,2009,DR,176274
1049,2009,MB,1773
1049,2010,DR,183416
1049,2010,MB,1112
1049,2011,DR,175374
1049,2011,MB,1263
1049,2012,DR,196759
1049,2012,MB,2599
1049,2013,DR,195745
1049,2013,MB,3779
1049,2014,DR,182157
1049,2014,MB,3018
1049,2015,DR,217127
1049,2015,MB,2885
1050,2006,DR,190022
1050,2006,MB,4801211
1050,2007,DR,202999
1050,2007,MB,5045023
1050,2008,DR,213366
1050,2008,MB,4978110
1050,2009,DR,243562
1050,2009,MB,5534842
1050,2010,DR,267673
1050,2010,MB,5560602
1050,2011,DR,282178
1050,2011,MB,6086625
1050,2012,DR,288701
1050,2012,MB,6127154
1050,2013,DR,279759
1050,2013,MB,5805440
1050,2014,DR,302358
1050,2014,MB,6636705
1050,2015,DR,324146
1050,2015,MB,6329452
1051,2006,DR,43154
1051,2006,MB,726209
1051,2007,DR,46762
1051,2007,MB,706719
1051,2008,DR,46838
1051,2008,MB,762106
1051,2009,DR,52393
1051,2009,MB,786899
1051,2010,DR,54033
1051,2010,MB,736210
1051,2011,DR,50080
1051,2011,MB,752631
1051,2012,DR,73398
1051,2012,MB,828149
1051,2013,DR,75344
1051,2013,MB,781884
1051,2014,DR,73991
1051,2014,MB,864967
1051,2015,DR,77439
1051,2015,MB,899791
1052,2006,MB,40818
1053,2006,DR,21637
1053,2006,MB,183521
1053,2007,DR,18697
1053,2007,MB,203854
1053,2008,DR,32945
1053,2008,MB,196333
1053,2009,DR,29244
1053,2009,MB,168429
1053,2010,DR,23713
1053,2010,MB,162754
1053,2011,DR,22017
1053,2011,MB,168096
1053,2012,DR,29565
1053,2012,MB,162308
1053,2013,DR,32151
1053,2013,MB,153824
1053,2014,DR,23382
1053,2014,MB,157424
1053,2015,DR,NA
1053,2015,MB,NA
1055,2006,MB,6821306
1055,2007,MB,6825669
1055,2008,MB,7289747
1055,2009,MB,7505517
1055,2010,MB,7476558
1055,2011,MB,7949040
1055,2012,MB,8596747
1055,2013,MB,8840516
1055,2014,MB,851e4
1055,2015,MB,8173459
1056,2006,MB,3017329
1056,2007,MB,3052856
1056,2008,MB,3184894
1056,2009,MB,3432789
1056,2010,MB,3256198
1056,2011,MB,3655790
1056,2012,MB,3978873
1056,2013,MB,4178213
1056,2014,MB,4295849
1056,2015,MB,4355003
1057,2006,DR,207874
1057,2006,MB,1586091
1057,2007,DR,222592
1057,2007,MB,1578349
1057,2008,DR,227195
1057,2008,MB,1613873
1057,2009,DR,256108
1057,2009,MB,1602941
1057,2010,DR,253211
1057,2010,MB,1563220
1057,2011,DR,238676
1057,2011,MB,1624669
1057,2012,DR,273127
1057,2012,MB,1793689
1057,2013,DR,279130
1057,2013,MB,1843438
1057,2014,DR,273317
1057,2014,MB,1919247
1057,2015,DR,297894
1057,2015,MB,1824244
1061,2006,DR,515039
1061,2006,MB,631200
1061,2007,DR,503267
1061,2007,MB,657436
1061,2008,DR,513394
1061,2008,MB,745763
1061,2009,DR,2624712
1061,2009,MB,527817
1061,2010,DR,2941365
1061,2010,DT,8065
1061,2010,MB,517426
1061,2011,DR,1811283
1061,2011,DT,6610
1061,2011,MB,557528
1061,2012,DR,1972402
1061,2012,DT,7284
1061,2012,MB,590393
1061,2013,DR,1979342
1061,2013,DT,9307
1061,2013,MB,603462
1061,2014,DR,3424742
1061,2014,DT,6785
1061,2014,MB,604760
1061,2015,DR,3679621
1061,2015,DT,2810
1061,2015,MB,598207
1063,2006,DR,33270
1063,2006,MB,279739
1063,2007,DR,15032
1063,2007,MB,356900
1063,2008,DR,25943
1063,2008,MB,267899
1063,2009,DR,32210
1063,2009,MB,304477
1063,2010,DR,30285
1063,2010,MB,293878
1063,2011,DR,30854
1063,2011,MB,315412
1063,2012,DR,29080
1063,2012,MB,257046
1063,2013,DR,34861
1063,2013,MB,287383
1063,2014,DR,46658
1063,2014,MB,335092
1063,2015,DR,55750
1063,2015,MB,343829
1064,2006,DR,192905
1064,2006,MB,1259107
1064,2007,DR,191531
1064,2007,MB,1817375
1064,2008,DR,205410
1064,2008,MB,1828410
1064,2009,DR,222899
1064,2009,MB,1614227
1064,2010,DR,234215
1064,2010,MB,1591331
1064,2011,CB,743706
1064,2011,DR,249575
1064,2011,MB,588159
1064,2012,CB,748510
1064,2012,DR,245409
1064,2012,MB,649485
1064,2013,CB,700363
1064,2013,DR,272094
1064,2013,MB,715190
1064,2014,CB,593997
1064,2014,DR,266311
1064,2014,MB,716051
1064,2015,CB,418479
1064,2015,DR,268579
1064,2015,MB,686429
1066,2006,DR,88402
1066,2006,MB,1678981
1066,2006,VP,13495
1066,2007,DR,89153
1066,2007,MB,1706774
1066,2007,VP,21354
1066,2008,DR,88965
1066,2008,MB,1773844
1066,2008,VP,22111
1066,2009,DR,89928
1066,2009,MB,2147192
1066,2010,DR,101008
1066,2010,MB,2155343
1066,2011,DR,111618
1066,2011,MB,2271228
1066,2012,DR,108355
1066,2012,MB,2484660
1066,2013,CB,592664
1066,2013,DR,131258
1066,2013,MB,1998496
1066,2014,CB,598777
1066,2014,DR,121545
1066,2014,MB,1743399
1066,2015,CB,629479
1066,2015,DR,123335
1066,2015,MB,1926871
1069,2006,DR,1704858
1069,2007,DR,1573990
1069,2008,DR,1643528
1069,2009,DR,1611623
1069,2010,DR,1675933
1069,2011,DR,1510855
1069,2012,DR,1663687
1069,2013,DR,1731127
1069,2014,DR,NA
1069,2015,DR,NA
1086,2006,DR,3934
1086,2006,MB,155162
1086,2007,DR,1877
1086,2007,MB,165626
1086,2008,DR,3570
1086,2008,MB,180243
1086,2009,DR,7074
1086,2009,MB,269809
1086,2010,DR,16596
1086,2010,MB,307356
1086,2011,DR,22705
1086,2011,MB,346162
1086,2012,DR,34686
1086,2012,MB,416695
1086,2013,DR,35626
1086,2013,MB,538526
1086,2014,DR,51496
1086,2014,MB,696857
1086,2015,DR,52665
1086,2015,MB,696102
1087,2006,DR,40020
1087,2006,MB,189400
1087,2007,DR,41654
1087,2007,MB,206712
1087,2008,DR,42913
1087,2008,MB,205311
1087,2009,DR,43884
1087,2009,MB,234469
1087,2010,DR,75907
1087,2010,MB,228881
1087,2011,DR,34520
1087,2011,MB,241605
1087,2012,DR,39260
1087,2012,MB,335381
1087,2013,DR,34519
1087,2013,MB,382606
1087,2014,DR,32542
1087,2014,MB,367244
1087,2015,DR,34117
1087,2015,MB,376051
1088,2006,FB,1471949
1088,2007,FB,1977897
1088,2008,FB,447102
1088,2009,FB,2133329
1088,2010,FB,2176368
1088,2011,FB,2208790
1088,2012,FB,2295805
1088,2013,FB,2306271
1088,2014,FB,2338561
1088,2015,FB,2474161
1095,2006,DR,245405
1095,2006,MB,1599815
1095,2007,DR,236398
1095,2007,MB,1570302
1095,2008,DR,258634
1095,2008,MB,1704345
1095,2009,DR,271398
1095,2009,MB,1641167
1095,2010,DR,277010
1095,2010,MB,1503028
1096,2006,DR,3596
1096,2006,MB,484810
1096,2007,DR,12473
1096,2007,MB,536652
1096,2008,DR,17549
1096,2008,MB,658533
1096,2009,DR,22951
1096,2009,MB,700717
1096,2010,DR,6198
1096,2010,DT,9786
1096,2010,MB,697571
1096,2011,DR,9843
1096,2011,DT,13132
1096,2011,MB,798286
1096,2012,DR,12355
1096,2012,DT,15786
1096,2012,MB,867126
1096,2013,MB,852377
1096,2014,MB,691025
1096,2015,MB,NA
1098,2006,DR,78141
1098,2006,MB,91827
1098,2007,DR,49074
1098,2007,MB,108296
1098,2010,DR,19886
1098,2010,MB,0
1098,2011,DR,44476
1098,2011,MB,0
1098,2012,DR,54138
1098,2012,MB,0
1098,2013,DR,51202
1098,2013,MB,0
1098,2014,DR,45502
1098,2014,MB,NA
1098,2015,DR,NA
1098,2015,MB,NA
1099,2012,DR,63303
1099,2013,DR,72346
1099,2014,DR,79982
1099,2015,DR,NA
1102,2006,CR,1386062
1102,2006,DR,245405
1102,2006,MB,2672888
1102,2007,CR,1333213
1102,2007,DR,236398
1102,2007,MB,2670231
1102,2008,CR,1620085
1102,2008,MB,561803
1102,2009,CR,1932099
1102,2009,MB,545950
1102,2010,CR,1885448
1102,2010,MB,508448
1102,2011,CB,327490
1102,2011,CR,1999130
1102,2012,CB,232171
1102,2012,CR,2219841
1102,2013,CB,825041
1102,2013,CR,2219842
1102,2014,CB,760864
1102,2014,CR,2542350
1102,2015,CB,714543
1102,2015,CR,2574630
1105,2006,DR,1561763
1105,2006,MB,1579697
1105,2007,DR,1313469
1105,2007,MB,2223880
1105,2008,DR,769154
1105,2008,MB,281458
1105,2009,DR,602711
1105,2009,MB,224485
1105,2010,DR,2969174
1105,2010,MB,682851
1105,2011,DR,567310
1105,2011,MB,836154
1105,2012,CB,387612
1105,2012,DR,3977568
1105,2012,DT,2549413
1105,2012,MB,919483
1105,2013,CB,419402
1105,2013,DR,4271467
1105,2013,DT,2974888
1105,2013,MB,955852
1105,2014,CB,388059
1105,2014,DR,4631835
1105,2014,DT,3360272
1105,2014,MB,980880
1105,2015,CB,275825
1105,2015,DR,4693792
1105,2015,DT,4553436
1105,2015,MB,1007916
1107,2006,DR,476268
1107,2006,MB,264846
1107,2007,DR,479487
1107,2007,MB,236679
1107,2008,DR,428209
1107,2008,MB,251275
1107,2009,DR,392892
1107,2009,MB,232726
1107,2010,DR,397615
1107,2010,MB,241615
1107,2011,DR,353506
1107,2011,MB,253194
1107,2012,DR,315967
1107,2012,MB,277591
1107,2013,DR,369281
1107,2013,MB,239895
1107,2014,DR,307265
1107,2014,MB,284153
1107,2015,DR,187973
1107,2015,MB,259971
1108,2006,VP,2972210
1108,2007,VP,3877901
1108,2008,VP,4335217
1108,2009,VP,4435687
1108,2010,VP,4021657
1108,2011,VP,3945404
1108,2012,VP,3881795
1108,2013,VP,3792736
1108,2014,VP,3421993
1108,2015,VP,361342
1110,2007,VP,299659
1110,2008,VP,262452
1110,2009,VP,354085
1110,2010,VP,270257
1112,2012,MB,299479
1112,2013,MB,307331
1112,2014,MB,NA
1112,2015,MB,NA
1114,2011,MB,318250
1114,2012,MB,336567
1114,2013,MB,396484
1114,2014,MB,NA
1114,2015,MB,NA
1115,2006,CR,3054734
1115,2007,CR,4565294
1115,2008,CR,6089045
1115,2009,CR,6630944
1115,2010,CR,6665907
1115,2011,CR,7100404
1115,2012,CR,7416871
1115,2013,CR,8117252
1115,2014,CR,8623681
1115,2015,CR,7855393
1116,2006,MB,3101125
1116,2007,MB,2214121
1116,2008,MB,2563714
1116,2009,MB,2095633
1117,2008,MB,NA
1117,2011,CB,6156900
1117,2012,CB,6190696
1117,2013,CB,6403628
1117,2014,CB,6810105
1117,2015,CB,6724891
1118,2008,DR,144056
1118,2008,MB,488145
1118,2009,DR,215359
1118,2009,MB,319081
1118,2010,DR,264131
1118,2010,MB,254590
1118,2011,DR,193832
1118,2011,MB,335784
1118,2012,DR,215138
1118,2012,MB,386135
1118,2013,DR,194355
1118,2013,MB,450975
1118,2014,DR,189102
1118,2014,MB,405382
1118,2015,DR,192357
1118,2015,MB,397576
1119,2009,MB,32348
1119,2010,MB,1335949
1119,2011,MB,1368123
1119,2012,MB,1426820
1119,2013,MB,1497722
1119,2014,MB,1605311
1119,2015,MB,1796715
1122,2011,MB,8655284
1122,2012,CB,10536563
1122,2013,CB,9854932
1122,2014,CB,12451028
1122,2015,CB,13173139
1123,2011,DR,NA
1123,2012,DR,38315
1123,2012,MB,0
1123,2013,DR,28426
1123,2013,MB,0
1123,2014,DR,20070
1123,2014,MB,0
1123,2015,DR,14701
1123,2015,MB,0
1125,2011,DR,183324
1125,2012,DR,185271
1125,2013,DR,188276
1125,2014,DR,NA
1125,2015,DR,155413
1126,2011,DR,58208
1126,2012,DR,56359
1126,2013,DR,52886
1126,2014,DR,59965
1126,2014,MB,272
1126,2015,DR,54150
1126,2015,MB,545
1128,2011,DR,201750
1128,2011,MB,1586057
1128,2012,DR,200006
1128,2012,MB,1890201
1128,2013,DR,207324
1128,2013,MB,1991799
1128,2014,DR,269996
1128,2014,MB,2055977
1128,2015,DR,285023
1128,2015,MB,2052713
1129,2015,VP,726923
1130,2011,MB,563278
1130,2012,MB,617102
1130,2013,MB,603754
1130,2014,MB,590509
1130,2015,MB,564718
1132,2013,CB,68669
1132,2014,CB,NA
1132,2015,CB,NA
1133,2013,CB,5570922
1133,2014,CB,NA
1133,2015,CB,6026041
1135,2014,CB,89463
1135,2015,CB,40359
1156,2015,MB,NA
1157,2015,MB,3989
1158,2015,MB,21822
1159,2015,MB,79769
1160,2015,MB,12914
1R01,2015,CB,NA
1R01,2015,DR,NA
1R01,2015,MB,NA
1R02,2015,DR,NA
1R02,2015,MB,NA
1R03,2015,CB,132200
1R03,2015,DR,156099
1R03,2015,DT,0
1R03,2015,FB,273366
1R03,2015,MB,218464
1R04,2015,DR,18265
1R04,2015,MB,164640
1R05,2015,DR,0
1R05,2015,MB,NA
1R06,2015,CB,274571
1R06,2015,DR,NA
1R06,2015,DT,NA
1R06,2015,MB,366937
1R06,2015,VP,NA
1T01,2015,DR,NA
1T03,2015,DR,NA
1T03,2015,MB,NA
2002,2006,DR,39348
2002,2006,MB,9359450
2002,2007,DR,116034
2002,2007,MB,10167637
2002,2008,DR,506892
2002,2008,MB,10896882
2002,2009,DR,441827
2002,2009,MB,12685805
2002,2010,DR,289415
2002,2010,DT,211500
2002,2010,MB,14913757
2002,2011,DR,502403
2002,2011,DT,232008
2002,2011,MB,14177425
2002,2011,VP,93518
2002,2012,CB,655238
2002,2012,DR,554179
2002,2012,DT,265898
2002,2012,MB,14331986
2002,2012,VP,169167
2002,2013,CB,711466
2002,2013,DR,471796
2002,2013,DT,479253
2002,2013,MB,15073710
2002,2013,VP,112659
2002,2014,CB,724502
2002,2014,DR,485101
2002,2014,DT,583812
2002,2014,MB,14776317
2002,2014,VP,90926
2002,2015,CB,702259
2002,2015,DR,616533
2002,2015,DT,615579
2002,2015,MB,15391102
2002,2015,VP,69314
2003,2006,DR,288893
2003,2006,MB,2019231
2003,2007,DR,284905
2003,2007,MB,2270619
2003,2008,DR,301933
2003,2008,MB,2341481
2003,2009,DR,355702
2003,2009,MB,2822378
2003,2010,DR,359216
2003,2010,MB,2601756
2003,2011,DR,341343
2003,2011,MB,2734481
2003,2012,DR,352074
2003,2012,MB,2501222
2003,2013,DR,440158
2003,2013,MB,2463068
2003,2014,DR,358864
2003,2014,MB,2511346
2003,2015,DR,200905
2003,2015,MB,1543406
2004,2006,DR,214933
2004,2006,LR,4749460
2004,2006,MB,19531119
2004,2007,DR,207213
2004,2007,LR,4410265
2004,2007,MB,20786828
2004,2008,DR,244349
2004,2008,LR,4243983
2004,2008,MB,22238494
2004,2009,DR,364291
2004,2009,LR,4519559
2004,2009,MB,23874838
2004,2010,DR,554200
2004,2010,LR,4496914
2004,2010,MB,25610638
2004,2011,DR,531777
2004,2011,LR,5090401
2004,2011,MB,26028582
2004,2012,DR,570537
2004,2012,LR,4891099
2004,2012,MB,27062196
2004,2013,DR,596788
2004,2013,LR,5425359
2004,2013,MB,30466540
2004,2014,DR,502971
2004,2014,LR,5340880
2004,2014,MB,30870144
2004,2015,DR,559606
2004,2015,LR,5273176
2004,2015,MB,31564813
2005,2006,DR,610443
2005,2006,MB,1746479
2005,2007,DR,672785
2005,2007,MB,1819010
2005,2008,DR,806926
2005,2008,MB,1975577
2005,2009,DR,301547
2005,2009,MB,658795
2005,2010,DR,259515
2005,2010,MB,684175
2005,2011,DR,285311
2005,2011,MB,698519
2005,2012,DR,310630
2005,2012,MB,660090
2005,2013,DR,266975
2005,2013,MB,705715
2005,2014,DR,NA
2005,2014,MB,NA
2005,2015,DR,262246
2005,2015,MB,778411
2006,2006,DR,5400
2006,2006,MB,395600
2006,2007,DR,8520
2006,2007,MB,419643
2006,2008,DR,9442
2006,2008,MB,348938
2006,2009,DR,8045
2006,2009,MB,444856
2006,2010,DR,8155
2006,2010,MB,421356
2006,2011,DR,7285
2006,2011,MB,408290
2006,2012,DR,8500
2006,2012,MB,408144
2006,2013,DR,7200
2006,2013,MB,428919
2006,2014,DR,23700
2006,2014,MB,405408
2006,2015,DR,19823
2006,2015,MB,367585
2007,2006,DR,1101270
2007,2006,MB,40236441
2007,2007,DR,1104026
2007,2007,MB,40634863
2007,2008,DR,1190315
2007,2008,MB,42356768
2007,2009,DR,1295085
2007,2009,MB,41650265
2007,2010,DR,1204846
2007,2010,MB,44691387
2007,2011,DR,1139960
2007,2011,MB,46073641
2008,2006,DR,6987329
2008,2006,HR,1946773569
2008,2006,MB,775198422
2008,2007,DR,9430348
2008,2007,HR,2030025155
2008,2007,MB,772259883
2008,2008,DR,10366188
2008,2008,HR,2176131206
2008,2008,MB,802282115
2008,2009,DR,12160564
2008,2009,HR,-2147483648
2008,2009,MB,821110623
2008,2010,DR,14097151
2008,2010,HR,2398466039
2008,2010,MB,838969230
2008,2011,DR,11340884
2008,2011,HR,2698747475
2008,2011,MB,868193654
2008,2012,DR,10304889
2008,2012,HR,2742048577
2008,2012,MB,870480359
2008,2013,CB,75755534
2008,2013,DR,11554081
2008,2013,HR,3030746003
2008,2013,MB,849967678
2008,2013,RB,15339319
2008,2014,CB,76466759
2008,2014,DR,12122316
2008,2014,HR,3171793085
2008,2014,MB,857947543
2008,2014,RB,15483331
2008,2015,CB,77665132
2008,2015,DR,13410692
2008,2015,HR,3313600123
2008,2015,MB,871393139
2008,2015,RB,15725983
2009,2006,MB,264891
2009,2007,MB,281966
2009,2009,MB,325320
2009,2010,MB,408786
2009,2011,MB,351563
2009,2012,MB,369548
2009,2013,MB,417713
2009,2014,MB,382668
2009,2015,MB,392103
2010,2006,DR,268982
2010,2006,MB,342340
2010,2007,DR,286304
2010,2007,MB,364259
2010,2008,DR,303772
2010,2008,MB,386620
2010,2009,DR,311171
2010,2009,MB,396037
2010,2010,DR,293449
2010,2010,MB,373480
2010,2011,DR,275027
2010,2011,MB,350034
2010,2012,DR,48954
2010,2012,MB,656676
2010,2013,DR,42059
2010,2013,MB,700470
2010,2014,DR,269290
2010,2014,MB,695942
2010,2015,DR,72804
2010,2015,MB,679325
2018,2006,DR,7620280
2018,2006,MB,194180
2018,2007,DR,240941
2018,2007,MB,8412594
2018,2008,DR,231005
2018,2008,MB,9633430
2018,2009,DR,251623
2018,2009,MB,8981473
2018,2010,DR,277672
2018,2010,DT,21497
2018,2010,MB,9762234
2018,2011,DR,271180
2018,2011,DT,18633
2018,2011,MB,10078566
2018,2012,DR,364482
2018,2012,DT,33240
2018,2012,MB,11973480
2018,2013,DR,420737
2018,2013,DT,29374
2018,2013,MB,12930443
2018,2014,DR,435004
2018,2014,DT,17114
2018,2014,MB,12736783
2018,2015,DR,383631
2018,2015,DT,22740
2018,2015,MB,12965455
2071,2006,DR,17780
2071,2006,MB,187616
2071,2007,DR,20724
2071,2007,MB,190046
2071,2008,DR,20600
2071,2008,MB,198724
2071,2009,DR,22882
2071,2009,MB,193149
2071,2010,DR,26384
2071,2010,MB,184138
2071,2011,DR,33657
2071,2011,MB,176981
2071,2012,DR,37451
2071,2012,MB,172619
2071,2013,DR,87560
2071,2013,MB,153151
2071,2014,DR,86440
2071,2014,MB,167767
2071,2015,DR,88156
2071,2015,MB,165770
2072,2006,DR,670476
2072,2006,MB,6474015
2072,2007,DR,825564
2072,2007,MB,6571566
2072,2008,DR,987939
2072,2008,MB,6878374
2072,2009,DR,1087794
2072,2009,MB,6565305
2072,2010,DR,1149176
2072,2010,MB,6539015
2072,2011,DR,1248066
2072,2011,MB,6853842
2072,2012,DR,1395242
2072,2012,MB,7997982
2072,2013,DR,1792098
2072,2013,MB,8349877
2072,2014,DR,2034740
2072,2014,MB,8197015
2072,2015,DR,2144709
2072,2015,MB,7899426
2075,2006,HR,19041160
2075,2007,HR,19016861
2075,2008,HR,21184361
2075,2009,HR,22075886
2075,2010,HR,22057817
2075,2011,HR,24117267
2075,2012,HR,26147459
2075,2013,HR,26024064
2075,2014,HR,24389638
2075,2015,HR,25058866
2076,2006,DR,590055
2076,2006,MB,42242044
2076,2007,DR,610617
2076,2007,MB,39095672
2076,2008,DR,652116
2076,2008,MB,41575498
2076,2009,DR,818869
2076,2009,MB,42201481
2076,2010,DR,853136
2076,2010,MB,43164597
2076,2011,DR,878940
2076,2011,MB,45753901
2076,2012,DR,890680
2076,2012,MB,45690374
2076,2013,DR,902900
2076,2013,MB,48572092
2076,2014,DR,938100
2076,2014,MB,48596912
2076,2015,DR,1026444
2076,2015,MB,48388505
2078,2006,CR,454374361
2078,2006,FB,178032
2078,2006,MB,341150
2078,2007,CR,476560767
2078,2007,FB,210952
2078,2007,MB,383138
2078,2008,CR,502628053
2078,2008,FB,237153
2078,2008,MB,403765
2078,2009,CR,501937095
2078,2009,FB,205895
2078,2009,MB,413980
2078,2010,CR,526690796
2078,2010,FB,176815
2078,2010,MB,402809
2078,2011,CR,567533e3
2078,2011,FB,197046
2078,2011,MB,393816
2078,2012,CR,587493227
2078,2012,FB,223029
2078,2012,MB,405431
2078,2013,CR,618811587
2078,2013,FB,236523
