"","GEOID.msa","name","year","mode","total_expenses","revenue_miles","revenue_hours","upt","fares","average_speed","avg_fare","farebox_recovery"
"5535","38060","Phoenix-Mesa-Scottsdale, AZ",2007,"VP",16885231,5313687,133455,1163166,3449745,39.81632,2.965823,0.2043055
"5536","38060","Phoenix-Mesa-Scottsdale, AZ",2008,"DR",62569738,7109532,517307,932844,1120104,13.74335,1.200741,0.01790169
"5537","38060","Phoenix-Mesa-Scottsdale, AZ",2008,"MB",209451069,27141126,2085857,62847501,35763780,13.01198,0.5690565,0.17075
"5538","38060","Phoenix-Mesa-Scottsdale, AZ",2008,"VP",18989927,6311050,159980,1371558,4565964,39.44899,3.329035,0.2404414
"5539","38060","Phoenix-Mesa-Scottsdale, AZ",2009,"DR",68761588,7329268,529071,930484,1296614,13.85309,1.393483,0.01885666
"5540","38060","Phoenix-Mesa-Scottsdale, AZ",2009,"LR",15678389,689731,48183,5580857,3371103,14.31482,0.6040476,0.2150159
"5541","38060","Phoenix-Mesa-Scottsdale, AZ",2009,"MB",228719628,27118458,2107543,61138547,39810978,12.86733,0.65116,0.1740602
"5542","38060","Phoenix-Mesa-Scottsdale, AZ",2009,"VP",18644819,6120814,147969,1264707,5075267,41.36552,4.012998,0.2722079
"5543","38060","Phoenix-Mesa-Scottsdale, AZ",2010,"DR",64849567,6701927,501802,888938,1537614,13.35572,1.72972,0.02371047
"5544","38060","Phoenix-Mesa-Scottsdale, AZ",2010,"DT",1092665,129317,8913,15351,35349,14.50881,2.302716,0.03235118
"5545","38060","Phoenix-Mesa-Scottsdale, AZ",2010,"LR",32964700,1296266,89316,12112733,9256913,14.51326,0.7642299,0.2808129
"5546","38060","Phoenix-Mesa-Scottsdale, AZ",2010,"MB",195762655,25597963,2026837,45437838,40253540,12.62951,0.8859035,0.2056242
"5547","38060","Phoenix-Mesa-Scottsdale, AZ",2010,"VP",16268368,5254576,127297,1049585,4095469,41.27808,3.901989,0.2517443
"5548","38060","Phoenix-Mesa-Scottsdale, AZ",2011,"DR",62296314,6251276,465275,797953,1485966,13.43566,1.862222,0.02385319
"5549","38060","Phoenix-Mesa-Scottsdale, AZ",2011,"DT",3652746,188053,12523,35390,61052,15.01661,1.72512,0.016714
"5550","38060","Phoenix-Mesa-Scottsdale, AZ",2011,"LR",31020108,1109946,76439,12793529,10238281,14.52068,0.8002703,0.330053
"5551","38060","Phoenix-Mesa-Scottsdale, AZ",2011,"MB",177003415,23542978,1764279,45528074,40751286,13.34425,0.8950804,0.2302288
"5552","38060","Phoenix-Mesa-Scottsdale, AZ",2011,"VP",16866046,5465818,130107,1097668,4924651,42.01018,4.486467,0.2919861
"5553","38060","Phoenix-Mesa-Scottsdale, AZ",2012,"DR",68671272,5884744,439171,788577,1698353,13.39966,2.153693,0.02473164
"5554","38060","Phoenix-Mesa-Scottsdale, AZ",2012,"DT",6597982,523982,58975,75512,352297,8.884816,4.665444,0.05339466
"5555","38060","Phoenix-Mesa-Scottsdale, AZ",2012,"LR",57819320,2435946,168722,13553490,11889930,14.43763,0.8772597,0.2056394
"5556","38060","Phoenix-Mesa-Scottsdale, AZ",2012,"MB",371524678,23556570,1773803,47605618,40865913,13.28026,0.8584263,0.1099952
"5557","38060","Phoenix-Mesa-Scottsdale, AZ",2012,"VP",32627308,6254438,144392,1221074,4479080,43.31568,3.668148,0.1372801
"5558","38060","Phoenix-Mesa-Scottsdale, AZ",2013,"DR",64836412,4260750,317252,565130,1063271,13.43018,1.881463,0.01639929
"5559","38060","Phoenix-Mesa-Scottsdale, AZ",2013,"DT",43068290,2593113,91946,338857,978163,28.20256,2.886654,0.02271191
"5560","38060","Phoenix-Mesa-Scottsdale, AZ",2013,"LR",57423256,2430774,168364,14286093,12791801,14.43761,0.8954023,0.2227634
"5561","38060","Phoenix-Mesa-Scottsdale, AZ",2013,"MB",385208196,22890912,1841564,51483440,43379544,12.43015,0.8425922,0.1126132
"5562","38060","Phoenix-Mesa-Scottsdale, AZ",2013,"VP",11913611,6382381,144778,1197033,4528680,44.08391,3.783254,0.3801266
"5563","38060","Phoenix-Mesa-Scottsdale, AZ",2014,"DR",41355892,0,0,450676,1105486,NA,2.452951,0.02673104
"5564","38060","Phoenix-Mesa-Scottsdale, AZ",2014,"DT",25893746,0,0,398380,1140591,NA,2.863073,0.0440489
"5565","38060","Phoenix-Mesa-Scottsdale, AZ",2014,"LR",62520730,1076667,72963,14331488,12505116,14.75634,0.8725623,0.2000155
"5566","38060","Phoenix-Mesa-Scottsdale, AZ",2014,"MB",450509798,0,0,59341582,48893378,NA,0.8239312,0.108529
"5567","38060","Phoenix-Mesa-Scottsdale, AZ",2014,"VP",15341002,0,0,1068090,5841245,NA,5.46887,0.3807603
"5568","38060","Phoenix-Mesa-Scottsdale, AZ",2015,"DR",68761588,4248479,307554,457127,1142376,13.81377,2.499034,0.01661358
"5569","38060","Phoenix-Mesa-Scottsdale, AZ",2015,"LR",15678389,2482556,168556,14276884,12832286,14.72838,0.8988156,0.8184697
"5570","38060","Phoenix-Mesa-Scottsdale, AZ",2015,"MB",228719628,29093435,2295549,56481275,47049105,12.67385,0.8330036,0.2057065
"5571","38060","Phoenix-Mesa-Scottsdale, AZ",2015,"VP",18644819,6421553,143760,1177689,6294426,44.66857,5.344727,0.3375965
"5572","38220","Pine Bluff, AR",2011,"DR",0,0,0,0,0,NA,NA,NA
"5573","38220","Pine Bluff, AR",2011,"MB",0,0,0,0,0,NA,NA,NA
"5574","38220","Pine Bluff, AR",2012,"DR",147255,32919,2218,4559,7822,14.84175,1.715727,0.05311874
"5575","38220","Pine Bluff, AR",2012,"MB",1166574,264917,13308,83249,43023,19.9066,0.516799,0.03687979
"5576","38220","Pine Bluff, AR",2013,"DR",161402,31322,3000,4131,7076,10.44067,1.712902,0.04384084
"5577","38220","Pine Bluff, AR",2013,"MB",2296010,254897,12000,88757,51979,21.24142,0.5856327,0.02263884
"5578","38220","Pine Bluff, AR",2014,"DR",77985,0,0,4046,0,NA,0,0
"5579","38220","Pine Bluff, AR",2014,"MB",1339920,0,0,80650,0,NA,0,0
"5580","38300","Pittsburgh, PA",2006,"DR",36321148,1390207,82530,259075,8601154,16.84487,33.19948,0.2368084
"5581","38300","Pittsburgh, PA",2006,"IP",535784,34734,12370,1032491,1033000,2.807922,1.000493,1.928016
"5582","38300","Pittsburgh, PA",2006,"LR",40753923,1451964,106847,7510637,6530988,13.58919,0.8695651,0.1602542
"5583","38300","Pittsburgh, PA",2006,"MB",268710161,30018107,2211891,61373747,58211294,13.57124,0.9484722,0.2166323
"5584","38300","Pittsburgh, PA",2006,"VP",874889,563145,18194,177484,390744,30.95224,2.201573,0.4466212
"5585","38300","Pittsburgh, PA",2007,"DR",37174109,1424191,87346,236738,9353126,16.30517,39.50834,0.2516032
"5586","38300","Pittsburgh, PA",2007,"IP",578470,33247,11529,1099091,1126301,2.883771,1.024757,1.947034
"5587","38300","Pittsburgh, PA",2007,"LR",42665721,1346676,101436,7115410,6178652,13.27611,0.868348,0.1448154
"5588","38300","Pittsburgh, PA",2007,"MB",270539490,30142802,2214397,61812001,60243723,13.61219,0.9746283,0.22268
"5589","38300","Pittsburgh, PA",2007,"VP",959344,574064,17881,170321,376195,32.10469,2.208741,0.3921378
"5590","38300","Pittsburgh, PA",2008,"DR",49526977,12411981,804540,1923469,9399712,15.42743,4.886854,0.1897897
"5591","38300","Pittsburgh, PA",2008,"IP",606378,36555,12769,1116107,1245446,2.862793,1.115884,2.05391
"5592","38300","Pittsburgh, PA",2008,"LR",44345351,1217246,75783,7141814,7054214,16.06226,0.9877342,0.1590745
"5593","38300","Pittsburgh, PA",2008,"MB",274085690,26551351,1931632,59396198,65325520,13.74555,1.099827,0.2383398
"5594","38300","Pittsburgh, PA",2008,"VP",1126398,642303,19182,180330,442202,33.48467,2.452182,0.3925806
"5595","38300","Pittsburgh, PA",2009,"DR",50407086,12354283,793204,1927439,10535662,15.57516,5.466145,0.2090115
"5596","38300","Pittsburgh, PA",2009,"IP",630365,38748,13459,1165287,1398910,2.878966,1.200485,2.219206
"5597","38300","Pittsburgh, PA",2009,"LR",51745053,1217635,90273,7326957,7858463,13.48836,1.072541,0.1518689
"5598","38300","Pittsburgh, PA",2009,"MB",274672758,26984038,1935083,60300295,72038660,13.94464,1.194665,0.2622709
"5599","38300","Pittsburgh, PA",2009,"VP",1261382,732964,21331,215109,481516,34.36145,2.238474,0.3817369
"5600","38300","Pittsburgh, PA",2010,"DR",49808538,12228572,771253,1871578,10879323,15.85546,5.812915,0.2184229
"5601","38300","Pittsburgh, PA",2010,"DT",621364,77602,3075,7948,31208,25.23642,3.926522,0.05022499
"5602","38300","Pittsburgh, PA",2010,"IP",923136,37252,12770,1119808,1401044,2.91715,1.251147,1.517701
"5603","38300","Pittsburgh, PA",2010,"LR",50135809,1209137,91102,7006477,7915403,13.27234,1.129727,0.1578792
"5604","38300","Pittsburgh, PA",2010,"MB",296469322,27314456,1936260,58241863,73001689,14.10681,1.253423,0.2462369
"5605","38300","Pittsburgh, PA",2010,"VP",1281121,692265,21404,201195,538984,32.34279,2.678913,0.4207128
"5606","38300","Pittsburgh, PA",2011,"DR",52467238,12662786,787190,1951969,10975106,16.08606,5.622582,0.2091802
"5607","38300","Pittsburgh, PA",2011,"DT",1012788,127066,4762,12026,51802,26.68333,4.3075,0.05114792
"5608","38300","Pittsburgh, PA",2011,"IP",818455,40043,13686,1118117,1564739,2.925837,1.399441,1.91182
"5609","38300","Pittsburgh, PA",2011,"LR",48143059,1196545,92433,6918141,8670803,12.945,1.253343,0.1801049
"5610","38300","Pittsburgh, PA",2011,"MB",302746576,25411577,1835968,56022062,77828637,13.84097,1.38925,0.2570752
"5611","38300","Pittsburgh, PA",2011,"VP",1362705,677482,20926,204449,577458,32.37513,2.82446,0.4237586
"5612","38300","Pittsburgh, PA",2012,"DR",83646368,12833777,776683,1987712,11658281,16.52383,5.865176,0.1393758
"5613","38300","Pittsburgh, PA",2012,"DT",1058156,134363,5236,15483,63712,25.66138,4.114965,0.0602104
"5614","38300","Pittsburgh, PA",2012,"IP",1792148,42191,14316,1249327,1795765,2.947122,1.437386,1.002018
"5615","38300","Pittsburgh, PA",2012,"LR",104086686,1928926,148150,7130433,8711024,13.02009,1.221668,0.08369009
"5616","38300","Pittsburgh, PA",2012,"MB",597872304,22071776,1676771,57796415,80257250,13.16326,1.38862,0.1342381
"5617","38300","Pittsburgh, PA",2012,"VP",2366250,847824,23864,243176,750741,35.52732,3.087233,0.3172704
"5618","38300","Pittsburgh, PA",2013,"DR",92471223,11253785,743929,1921527,12002705,15.1275,6.246441,0.1297994
"5619","38300","Pittsburgh, PA",2013,"DT",1753416,141598,5913,16697,66452,23.9469,3.979877,0.03789859
"5620","38300","Pittsburgh, PA",2013,"IP",1496564,18251,7810,717641,892269,2.336876,1.243336,0.5962117
"5621","38300","Pittsburgh, PA",2013,"LR",103057024,2019442,159005,8032051,9786533,12.70049,1.218435,0.09496231
"5622","38300","Pittsburgh, PA",2013,"MB",574428750,22189763,1636854,55162313,82345323,13.55635,1.492782,0.1433517
"5623","38300","Pittsburgh, PA",2013,"VP",2640180,923551,24544,262715,879217,37.62838,3.346657,0.333014
"5624","38300","Pittsburgh, PA",2014,"DR",81531380,0,0,1794394,12017417,NA,6.697201,0.1473962
